Image,X,Y
p001173.jpg,85227.039,446881.017
p001174.jpg,85226.225,446880.734
p001175.jpg,85225.420,446880.907
p001176.jpg,85224.491,446881.338
p001177.jpg,85223.599,446881.636
p001178.jpg,85222.740,446881.685
p001179.jpg,85221.856,446881.598
p001180.jpg,85220.968,446881.300
p001181.jpg,85220.052,446880.548
p001182.jpg,85219.219,446879.644
p001183.jpg,85218.491,446878.720
p001184.jpg,85217.722,446877.805
p001185.jpg,85216.984,446876.863
p001186.jpg,85216.268,446875.796
p001187.jpg,85215.446,446874.807
p001188.jpg,85214.620,446873.755
p001189.jpg,85213.738,446872.710
p001190.jpg,85212.870,446871.692
p001191.jpg,85211.995,446870.735
p001192.jpg,85211.192,446869.745
p001193.jpg,85210.355,446868.725
p001194.jpg,85209.478,446867.696
p001195.jpg,85208.623,446866.702
p001196.jpg,85207.718,446865.713
p001197.jpg,85206.909,446864.750
p001198.jpg,85206.101,446863.779
p001199.jpg,85205.261,446862.702
p001200.jpg,85204.419,446861.740
p001201.jpg,85203.545,446860.789
p001202.jpg,85202.696,446859.818
p001203.jpg,85201.846,446858.872
p001204.jpg,85201.019,446857.887
p001205.jpg,85200.238,446856.925
p001206.jpg,85199.339,446855.983
p001207.jpg,85198.390,446855.134
p001208.jpg,85197.445,446854.364
p001209.jpg,85196.553,446854.207
p001210.jpg,85195.682,446854.647
p001211.jpg,85194.855,446855.487
p001212.jpg,85194.062,446856.295
p001213.jpg,85193.243,446857.094
p001214.jpg,85192.291,446857.708
p001215.jpg,85191.248,446857.822
p001216.jpg,85190.329,446857.470
p001217.jpg,85189.488,446857.281
p001218.jpg,85189.104,446857.789
p001219.jpg,85189.562,446858.521
p001220.jpg,85190.182,446859.294
p001221.jpg,85190.768,446859.333
p001222.jpg,85191.063,446858.671
p001223.jpg,85191.776,446857.914
p001224.jpg,85192.424,446857.054
p001225.jpg,85193.031,446856.060
p001226.jpg,85193.857,446855.024
p001227.jpg,85194.985,446854.275
p001228.jpg,85196.125,446854.081
p001229.jpg,85197.272,446854.416
p001230.jpg,85198.379,446854.963
p001231.jpg,85199.258,446855.766
p001232.jpg,85199.849,446856.751
p001233.jpg,85200.075,446857.879
p001234.jpg,85199.760,446858.945
p001235.jpg,85199.048,446859.874
p001236.jpg,85198.022,446860.503
p001237.jpg,85196.817,446860.718
p001238.jpg,85195.627,446860.877
p001239.jpg,85194.554,446861.161
p001240.jpg,85193.631,446861.675
p001241.jpg,85193.470,446862.147
p001242.jpg,85194.200,446861.751
p001243.jpg,85195.227,446861.247
p001244.jpg,85196.399,446860.902
p001245.jpg,85197.553,446860.517
p001246.jpg,85198.555,446859.946
p001247.jpg,85199.459,446859.198
p001248.jpg,85200.325,446858.559
p001249.jpg,85201.305,446858.631
p001250.jpg,85202.277,446859.225
p001251.jpg,85203.190,446860.164
p001252.jpg,85204.009,446861.141
p001253.jpg,85204.870,446862.089
p001254.jpg,85205.698,446863.043
p001255.jpg,85206.573,446864.042
p001256.jpg,85207.374,446865.059
p001257.jpg,85208.131,446866.060
p001258.jpg,85208.987,446867.124
p001259.jpg,85209.781,446868.062
p001260.jpg,85210.608,446869.036
p001261.jpg,85211.479,446870.061
p001262.jpg,85212.257,446871.002
p001263.jpg,85213.070,446872.015
p001264.jpg,85213.876,446873.010
p001265.jpg,85214.669,446873.956
p001266.jpg,85215.478,446874.901
p001267.jpg,85216.313,446875.799
p001268.jpg,85217.201,446876.826
p001269.jpg,85217.952,446877.820
p001270.jpg,85218.732,446878.819
p001271.jpg,85219.613,446879.840
p001272.jpg,85220.447,446880.837
p001273.jpg,85221.262,446881.802
p001274.jpg,85222.028,446882.797
p001275.jpg,85222.618,446883.690
p001276.jpg,85223.321,446884.569
p001277.jpg,85224.153,446885.444
p001278.jpg,85225.016,446886.339
p001279.jpg,85225.835,446887.353
p001280.jpg,85226.839,446888.579
p001281.jpg,85227.758,446889.780
p001282.jpg,85228.583,446890.987
p001283.jpg,85229.625,446892.114
p001284.jpg,85230.669,446893.273
p001285.jpg,85231.638,446894.452
p001286.jpg,85232.654,446895.627
p001287.jpg,85233.666,446896.853
p001288.jpg,85234.641,446897.913
p001289.jpg,85235.614,446898.999
p001290.jpg,85236.627,446900.139
p001291.jpg,85237.612,446901.281
p001292.jpg,85238.526,446902.396
p001293.jpg,85239.566,446903.487
p001294.jpg,85240.611,446904.515
p001295.jpg,85241.706,446905.600
p001296.jpg,85242.666,446906.675
p001297.jpg,85243.372,446907.958
p001298.jpg,85244.023,446909.148
p001299.jpg,85244.776,446910.307
p001300.jpg,85245.584,446911.455
p001301.jpg,85246.226,446912.554
p001302.jpg,85246.538,446913.696
p001303.jpg,85246.169,446914.738
p001304.jpg,85245.291,446915.597
p001305.jpg,85244.247,446916.469
p001306.jpg,85243.260,446917.361
p001307.jpg,85242.299,446918.246
p001308.jpg,85241.303,446919.214
p001309.jpg,85240.296,446920.076
p001310.jpg,85239.268,446920.975
p001311.jpg,85238.242,446921.867
p001312.jpg,85237.236,446922.726
p001313.jpg,85236.304,446923.582
p001314.jpg,85235.382,446924.447
p001315.jpg,85234.415,446925.418
p001316.jpg,85233.510,446926.345
p001317.jpg,85232.646,446927.346
p001318.jpg,85231.842,446928.327
p001319.jpg,85231.079,446929.313
p001320.jpg,85230.290,446930.380
p001321.jpg,85229.533,446931.378
p001322.jpg,85228.777,446932.388
p001323.jpg,85227.930,446933.291
p001324.jpg,85226.849,446933.646
p001325.jpg,85225.964,446933.041
p001326.jpg,85225.129,446932.105
p001327.jpg,85224.262,446931.203
p001328.jpg,85223.391,446930.271
p001329.jpg,85222.558,446929.175
p001330.jpg,85221.685,446928.125
p001331.jpg,85220.893,446927.040
p001332.jpg,85220.131,446925.921
p001333.jpg,85219.288,446924.832
p001334.jpg,85218.502,446923.801
p001335.jpg,85217.707,446922.811
p001336.jpg,85217.085,446921.725
p001337.jpg,85217.003,446920.715
p001338.jpg,85217.337,446919.895
p001339.jpg,85217.957,446919.212
p001340.jpg,85218.455,446918.767
p001341.jpg,85218.920,446918.284
p001342.jpg,85219.656,446917.548
p001343.jpg,85220.499,446916.820
p001344.jpg,85221.591,446916.441
p001345.jpg,85222.584,446916.572
p001346.jpg,85223.404,446917.329
p001347.jpg,85224.051,446918.180
p001348.jpg,85224.913,446919.082
p001349.jpg,85225.706,446919.894
p001350.jpg,85226.652,446920.705
p001351.jpg,85227.576,446921.485
p001352.jpg,85228.654,446922.106
p001353.jpg,85229.809,446922.219
p001354.jpg,85231.009,446922.035
p001355.jpg,85232.131,446921.563
p001356.jpg,85233.196,446920.883
p001357.jpg,85234.177,446920.125
p001358.jpg,85235.112,446919.296
p001359.jpg,85236.055,446918.670
p001360.jpg,85236.150,446919.063
p001361.jpg,85235.139,446919.686
p001362.jpg,85234.180,446920.340
p001363.jpg,85233.066,446921.070
p001364.jpg,85231.955,446921.658
p001365.jpg,85230.840,446922.149
p001366.jpg,85229.686,446921.987
p001367.jpg,85228.657,446921.309
p001368.jpg,85227.876,446920.263
p001369.jpg,85227.231,446919.095
p001370.jpg,85226.562,446918.087
p001371.jpg,85225.883,446917.104
p001372.jpg,85225.724,446915.930
p001373.jpg,85226.448,446915.043
p001374.jpg,85227.447,446914.328
p001375.jpg,85228.461,446913.712
p001376.jpg,85229.444,446913.060
p001377.jpg,85230.314,446912.370
p001378.jpg,85230.872,446911.657
p001379.jpg,85230.749,446911.078
p001380.jpg,85230.102,446911.215
p001381.jpg,85229.379,446911.820
p001382.jpg,85228.423,446912.678
p001383.jpg,85227.477,446913.494
p001384.jpg,85226.511,446914.288
p001385.jpg,85225.494,446915.088
p001386.jpg,85224.491,446915.774
p001387.jpg,85223.458,446916.313
p001388.jpg,85222.400,446916.650
p001389.jpg,85221.400,446916.679
p001390.jpg,85220.514,446916.377
p001391.jpg,85219.944,446915.565
p001392.jpg,85219.563,446914.493
p001393.jpg,85219.161,446913.499
p001394.jpg,85218.667,446912.537
p001395.jpg,85218.003,446911.540
p001396.jpg,85217.226,446910.654
p001397.jpg,85216.415,446909.841
p001398.jpg,85215.527,446909.069
p001399.jpg,85214.776,446908.283
p001400.jpg,85214.252,446907.373
p001401.jpg,85213.721,446906.529
p001402.jpg,85213.104,446905.740
p001403.jpg,85212.468,446905.017
p001404.jpg,85212.462,446905.196
p001405.jpg,85213.149,446905.621
p001406.jpg,85213.787,446906.212
p001407.jpg,85214.405,446907.123
p001408.jpg,85214.938,446908.035
p001409.jpg,85215.602,446908.888
p001410.jpg,85216.456,446909.664
p001411.jpg,85217.293,446910.560
p001412.jpg,85218.118,446911.522
p001413.jpg,85218.799,446912.480
p001414.jpg,85219.316,446913.587
p001415.jpg,85219.539,446914.828
p001416.jpg,85219.552,446916.097
p001417.jpg,85219.296,446917.434
p001418.jpg,85218.748,446918.557
p001419.jpg,85218.254,446919.144
p001420.jpg,85217.800,446919.552
p001421.jpg,85217.239,446920.073
p001422.jpg,85216.225,446920.352
p001423.jpg,85215.194,446919.849
p001424.jpg,85214.357,446919.040
p001425.jpg,85213.661,446918.213
p001426.jpg,85212.966,446917.337
p001427.jpg,85212.134,446916.581
p001428.jpg,85211.492,446915.722
p001429.jpg,85210.815,446914.826
p001430.jpg,85210.087,446914.005
p001431.jpg,85209.317,446913.097
p001432.jpg,85208.587,446912.227
p001433.jpg,85207.886,446911.406
p001434.jpg,85207.091,446910.585
p001435.jpg,85206.351,446909.694
p001436.jpg,85205.568,446908.770
p001437.jpg,85204.761,446907.884
p001438.jpg,85203.989,446907.025
p001439.jpg,85203.192,446906.142
p001440.jpg,85202.456,446905.160
p001441.jpg,85202.200,446904.095
p001442.jpg,85202.342,446903.103
p001443.jpg,85202.990,446902.219
p001444.jpg,85203.854,446901.325
p001445.jpg,85204.754,446900.464
p001446.jpg,85205.698,446899.632
p001447.jpg,85206.753,446898.824
p001448.jpg,85207.760,446898.065
p001449.jpg,85208.708,446897.176
p001450.jpg,85209.687,446896.299
p001451.jpg,85210.741,446895.515
p001452.jpg,85211.750,446894.703
p001453.jpg,85212.669,446893.924
p001454.jpg,85213.718,446893.114
p001455.jpg,85214.737,446892.371
p001456.jpg,85215.723,446891.659
p001457.jpg,85216.633,446890.901
p001458.jpg,85217.350,446890.005
p001459.jpg,85217.288,446889.081
p001460.jpg,85216.651,446888.171
p001461.jpg,85215.879,446887.153
p001462.jpg,85215.095,446886.156
p001463.jpg,85214.331,446885.228
p001464.jpg,85213.586,446884.404
p001465.jpg,85213.256,446884.407
p001466.jpg,85213.940,446884.754
p001467.jpg,85214.738,446885.633
p001468.jpg,85215.510,446886.527
p001469.jpg,85216.357,446887.466
p001470.jpg,85217.086,446888.311
p001471.jpg,85217.845,446888.914
p001472.jpg,85218.761,446888.612
p001473.jpg,85219.756,446887.932
p001474.jpg,85220.655,446887.282
p001475.jpg,85221.440,446886.696
p001476.jpg,85222.291,446886.217
p001477.jpg,85223.285,446885.846
p001478.jpg,85224.078,446885.017
p001479.jpg,85224.836,446884.189
p001480.jpg,85225.614,446883.380
p001481.jpg,85225.855,446882.507
p001482.jpg,85225.423,446881.769
p001483.jpg,85224.506,446881.482
p001484.jpg,85223.526,446881.662
p001485.jpg,85222.912,446882.362
p001486.jpg,85223.033,446883.336
p001487.jpg,85223.482,446884.313
p001488.jpg,85223.641,446885.175
p001489.jpg,85223.273,446885.870
p001490.jpg,85222.225,446886.311
p001491.jpg,85221.168,446886.953
p001492.jpg,85220.153,446887.742
p001493.jpg,85219.147,446888.550
p001494.jpg,85218.174,446889.379
p001495.jpg,85217.197,446890.197
p001496.jpg,85216.185,446891.033
p001497.jpg,85215.203,446891.870
p001498.jpg,85214.255,446892.661
p001499.jpg,85213.287,446893.531
p001500.jpg,85212.277,446894.380
p001501.jpg,85211.287,446895.160
p001502.jpg,85210.280,446895.957
p001503.jpg,85209.296,446896.788
p001504.jpg,85208.250,446897.708
p001505.jpg,85207.257,446898.537
p001506.jpg,85206.262,446899.343
p001507.jpg,85205.272,446900.220
p001508.jpg,85204.260,446901.103
p001509.jpg,85203.272,446901.895
p001510.jpg,85202.518,446902.722
p001511.jpg,85202.307,446903.793
p001512.jpg,85202.734,446904.896
p001513.jpg,85203.427,446905.975
p001514.jpg,85204.234,446906.991
p001515.jpg,85205.124,446907.960
p001516.jpg,85206.029,446908.936
p001517.jpg,85206.849,446909.915
p001518.jpg,85207.694,446910.930
p001519.jpg,85208.565,446911.912
p001520.jpg,85209.449,446912.906
p001521.jpg,85210.325,446913.913
p001522.jpg,85211.214,446914.950
p001523.jpg,85212.104,446915.893
p001524.jpg,85212.986,446916.883
p001525.jpg,85213.848,446917.869
p001526.jpg,85214.728,446918.910
p001527.jpg,85215.624,446919.969
p001528.jpg,85216.483,446920.974
p001529.jpg,85217.313,446922.112
p001530.jpg,85218.107,446923.138
p001531.jpg,85218.919,446924.146
p001532.jpg,85219.718,446925.173
p001533.jpg,85220.549,446926.287
p001534.jpg,85221.386,446927.347
p001535.jpg,85222.283,446928.309
p001536.jpg,85223.239,446929.323
p001537.jpg,85224.178,446930.218
p001538.jpg,85225.054,446931.206
p001539.jpg,85225.970,446932.158
p001540.jpg,85226.883,446933.164
p001541.jpg,85227.651,446934.200
p001542.jpg,85228.481,446935.182
p001543.jpg,85229.360,446936.204
p001544.jpg,85230.272,446937.138
p001545.jpg,85231.100,446938.110
p001546.jpg,85231.913,446939.167
p001547.jpg,85232.725,446940.197
p001548.jpg,85233.547,446941.203
p001549.jpg,85234.394,446942.120
p001550.jpg,85235.355,446943.113
p001551.jpg,85236.330,446944.128
p001552.jpg,85237.266,446945.196
p001553.jpg,85238.067,446946.316
p001554.jpg,85238.827,446947.518
p001555.jpg,85239.582,446948.594
p001556.jpg,85240.437,446949.589
p001557.jpg,85241.353,446950.648
p001558.jpg,85242.082,446951.697
p001559.jpg,85242.830,446952.774
p001560.jpg,85243.702,446953.798
p001561.jpg,85244.590,446954.833
p001562.jpg,85245.479,446955.801
p001563.jpg,85246.429,446956.917
p001564.jpg,85247.299,446957.902
p001565.jpg,85248.141,446958.917
p001566.jpg,85249.035,446960.025
p001567.jpg,85249.838,446961.051
p001568.jpg,85250.693,446962.108
p001569.jpg,85251.573,446963.103
p001570.jpg,85252.502,446964.002
p001571.jpg,85253.566,446964.626
p001572.jpg,85254.744,446965.105
p001573.jpg,85255.730,446965.696
p001574.jpg,85256.393,446966.623
p001575.jpg,85256.810,446967.791
p001576.jpg,85257.207,446968.888
p001577.jpg,85257.409,446970.019
p001578.jpg,85257.497,446971.152
p001579.jpg,85257.883,446972.214
p001580.jpg,85258.562,446973.155
p001581.jpg,85259.425,446973.980
p001582.jpg,85260.174,446974.687
p001583.jpg,85260.745,446975.383
p001584.jpg,85172.626,446806.585
p001585.jpg,85171.963,446805.978
p001586.jpg,85171.363,446805.156
p001587.jpg,85170.709,446804.501
p001588.jpg,85169.894,446803.939
p001589.jpg,85169.140,446803.291
p001590.jpg,85168.486,446802.501
p001591.jpg,85167.927,446801.802
p001592.jpg,85167.595,446801.245
p001593.jpg,85167.838,446801.277
p001594.jpg,85168.256,446802.186
p001595.jpg,85168.920,446802.964
p001596.jpg,85169.678,446803.670
p001597.jpg,85170.568,446804.313
p001598.jpg,85171.412,446804.998
p001599.jpg,85171.850,446805.927
p001600.jpg,85171.567,446806.973
p001601.jpg,85170.909,446807.796
p001602.jpg,85170.056,446808.566
p001603.jpg,85169.213,446809.394
p001604.jpg,85168.283,446810.059
p001605.jpg,85167.220,446810.494
p001606.jpg,85166.216,446810.269
p001607.jpg,85165.417,446809.509
p001608.jpg,85164.650,446808.536
p001609.jpg,85163.960,446807.649
p001610.jpg,85163.267,446806.787
p001611.jpg,85162.556,446806.112
p001612.jpg,85162.060,446806.295
p001613.jpg,85162.602,446806.807
p001614.jpg,85163.287,446807.578
p001615.jpg,85164.065,446808.500
p001616.jpg,85164.858,446809.338
p001617.jpg,85165.622,446810.143
p001618.jpg,85166.281,446811.089
p001619.jpg,85166.283,446812.022
p001620.jpg,85165.858,446812.797
p001621.jpg,85165.240,446813.328
p001622.jpg,85164.706,446813.434
p001623.jpg,85163.830,446813.470
p001624.jpg,85162.751,446813.183
p001625.jpg,85161.871,446812.401
p001626.jpg,85161.231,446811.456
p001627.jpg,85160.642,446810.419
p001628.jpg,85159.999,446809.469
p001629.jpg,85159.306,446808.533
p001630.jpg,85158.606,446807.745
p001631.jpg,85157.874,446807.104
p001632.jpg,85157.289,446806.458
p001633.jpg,85156.868,446805.643
p001634.jpg,85156.558,446804.679
p001635.jpg,85156.126,446803.771
p001636.jpg,85155.545,446802.815
p001637.jpg,85155.050,446801.726
p001638.jpg,85154.786,446800.636
p001639.jpg,85154.913,446799.533
p001640.jpg,85155.340,446798.516
p001641.jpg,85155.936,446797.560
p001642.jpg,85156.633,446796.745
p001643.jpg,85157.401,446795.977
p001644.jpg,85158.011,446795.506
p001645.jpg,85157.891,446795.999
p001646.jpg,85158.198,446796.719
p001647.jpg,85158.773,446797.574
p001648.jpg,85159.456,446798.387
p001649.jpg,85160.141,446799.155
p001650.jpg,85160.510,446800.022
p001651.jpg,85160.184,446800.869
p001652.jpg,85159.465,446801.614
p001653.jpg,85158.632,446802.296
p001654.jpg,85157.789,446802.984
p001655.jpg,85157.114,446803.650
p001656.jpg,85157.312,446803.940
p001657.jpg,85157.581,446803.633
p001658.jpg,85158.342,446803.140
p001659.jpg,85159.132,446802.486
p001660.jpg,85160.016,446801.800
p001661.jpg,85160.795,446801.159
p001662.jpg,85161.269,446800.495
p001663.jpg,85160.836,446799.994
p001664.jpg,85160.139,446799.253
p001665.jpg,85159.414,446798.438
p001666.jpg,85158.755,446797.633
p001667.jpg,85158.067,446796.898
p001668.jpg,85157.330,446796.544
p001669.jpg,85156.784,446796.886
p001670.jpg,85156.004,446797.467
p001671.jpg,85155.231,446798.206
p001672.jpg,85154.511,446798.871
p001673.jpg,85154.257,446799.633
p001674.jpg,85154.414,446800.586
p001675.jpg,85154.916,446801.629
p001676.jpg,85155.442,446802.613
p001677.jpg,85155.978,446803.610
p001678.jpg,85156.488,446804.660
p001679.jpg,85156.959,446805.752
p001680.jpg,85157.547,446806.674
p001681.jpg,85158.399,446807.385
p001682.jpg,85159.187,446808.285
p001683.jpg,85159.812,446809.308
p001684.jpg,85160.444,446810.330
p001685.jpg,85161.174,446811.319
p001686.jpg,85161.945,446812.258
p001687.jpg,85162.778,446813.185
p001688.jpg,85163.731,446814.074
p001689.jpg,85164.560,446814.940
p001690.jpg,85165.262,446815.837
p001691.jpg,85166.052,446816.740
p001692.jpg,85166.856,446817.572
p001693.jpg,85167.675,446818.492
p001694.jpg,85168.429,446819.406
p001695.jpg,85169.178,446820.338
p001696.jpg,85169.981,446821.251
p001697.jpg,85170.680,446821.571
p001698.jpg,85171.276,446820.895
p001699.jpg,85172.175,446819.980
p001700.jpg,85173.107,446819.092
p001701.jpg,85174.069,446818.232
p001702.jpg,85174.971,446817.406
p001703.jpg,85175.833,446816.575
p001704.jpg,85176.807,446815.705
p001705.jpg,85177.719,446814.928
p001706.jpg,85178.600,446814.206
p001707.jpg,85179.399,446813.518
p001708.jpg,85179.611,446812.890
p001709.jpg,85179.222,446813.207
p001710.jpg,85178.452,446813.820
p001711.jpg,85177.554,446814.552
p001712.jpg,85176.657,446815.352
p001713.jpg,85175.652,446816.180
p001714.jpg,85174.747,446816.952
p001715.jpg,85173.852,446817.782
p001716.jpg,85172.955,446818.577
p001717.jpg,85172.024,446819.367
p001718.jpg,85171.185,446820.110
p001719.jpg,85170.486,446820.850
p001720.jpg,85170.570,446821.767
p001721.jpg,85171.124,446822.624
p001722.jpg,85171.751,446823.627
p001723.jpg,85172.478,446824.657
p001724.jpg,85173.339,446825.579
p001725.jpg,85174.270,446826.504
p001726.jpg,85175.131,446827.488
p001727.jpg,85175.999,446828.478
p001728.jpg,85176.828,446829.321
p001729.jpg,85177.601,446830.166
p001730.jpg,85178.422,446831.082
p001731.jpg,85179.191,446831.961
p001732.jpg,85179.928,446832.814
p001733.jpg,85180.778,446833.744
p001734.jpg,85181.549,446834.657
p001735.jpg,85182.325,446835.601
p001736.jpg,85183.145,446836.507
p001737.jpg,85183.890,446837.417
p001738.jpg,85184.652,446838.330
p001739.jpg,85185.431,446839.288
p001740.jpg,85186.180,446840.183
p001741.jpg,85186.965,446841.100
p001742.jpg,85187.738,446842.082
p001743.jpg,85188.474,446842.970
p001744.jpg,85189.171,446843.874
p001745.jpg,85189.905,446844.808
p001746.jpg,85190.618,446845.663
p001747.jpg,85191.362,446846.437
p001748.jpg,85192.148,446847.193
p001749.jpg,85192.626,446847.828
p001750.jpg,85192.392,446847.845
p001751.jpg,85192.077,446847.795
p001752.jpg,85191.798,446847.947
p001753.jpg,85192.064,446848.148
p001754.jpg,85193.052,446848.526
p001755.jpg,85193.978,446849.083
p001756.jpg,85194.822,446849.789
p001757.jpg,85195.378,446850.706
p001758.jpg,85195.589,446851.754
p001759.jpg,85195.385,446852.936
p001760.jpg,85194.936,446854.110
p001761.jpg,85194.266,446855.235
p001762.jpg,85193.594,446856.163
p001763.jpg,85192.918,446857.059
p001764.jpg,85192.179,446857.739
p001765.jpg,85191.255,446858.138
p001766.jpg,85190.467,446857.974
p001767.jpg,85189.707,446857.338
p001768.jpg,85189.076,446856.810
p001769.jpg,85188.914,446857.156
p001770.jpg,85189.389,446857.929
p001771.jpg,85189.875,446858.806
p001772.jpg,85190.587,446859.575
p001773.jpg,85191.254,446860.161
p001774.jpg,85191.312,446860.020
p001775.jpg,85190.842,446859.437
p001776.jpg,85191.093,446858.517
p001777.jpg,85191.768,446857.878
p001778.jpg,85192.618,446857.275
p001779.jpg,85193.458,446856.499
p001780.jpg,85194.253,446855.556
p001781.jpg,85194.868,446854.644
p001782.jpg,85195.487,446853.655
p001783.jpg,85195.697,446852.554
p001784.jpg,85195.440,446851.526
p001785.jpg,85194.885,446850.501
p001786.jpg,85194.129,446849.498
p001787.jpg,85193.318,446848.600
p001788.jpg,85192.494,446847.705
p001789.jpg,85191.728,446846.826
p001790.jpg,85190.883,446845.872
p001791.jpg,85190.070,446844.913
p001792.jpg,85189.282,446843.927
p001793.jpg,85188.427,446842.950
p001794.jpg,85187.634,446842.016
p001795.jpg,85186.820,446841.032
p001796.jpg,85186.068,446840.081
p001797.jpg,85185.294,446839.206
p001798.jpg,85184.493,446838.287
p001799.jpg,85183.686,446837.388
p001800.jpg,85182.874,446836.448
p001801.jpg,85182.055,446835.558
p001802.jpg,85181.180,446834.605
p001803.jpg,85180.416,446833.674
p001804.jpg,85179.630,446832.653
p001805.jpg,85178.837,446831.745
p001806.jpg,85178.021,446830.846
p001807.jpg,85177.232,446829.930
p001808.jpg,85176.322,446828.980
p001809.jpg,85175.448,446828.055
p001810.jpg,85174.599,446827.078
p001811.jpg,85173.790,446826.042
p001812.jpg,85172.986,446825.029
p001813.jpg,85172.193,446824.042
p001814.jpg,85171.367,446823.015
p001815.jpg,85170.478,446821.948
p001816.jpg,85169.736,446820.952
p001817.jpg,85168.928,446820.015
p001818.jpg,85168.090,446819.041
p001819.jpg,85167.329,446818.166
p001820.jpg,85166.460,446817.364
p001821.jpg,85165.666,446816.483
p001822.jpg,85164.949,446815.599
p001823.jpg,85164.272,446814.687
p001824.jpg,85164.262,446813.834
p001825.jpg,85164.793,446813.438
p001826.jpg,85165.568,446813.062
p001827.jpg,85166.362,446812.332
p001828.jpg,85167.219,446811.468
p001829.jpg,85168.114,446810.633
p001830.jpg,85169.038,446809.786
p001831.jpg,85169.908,446808.995
p001832.jpg,85170.771,446808.231
p001833.jpg,85171.706,446807.590
