Image,X,Y
p001802.jpg,85183.82204,446837.3542
p001803.jpg,85183.07451,446836.41
p001804.jpg,85182.30635,446835.376
p001805.jpg,85181.52876,446834.454
p001806.jpg,85180.72879,446833.5417
p001807.jpg,85179.9559,446832.6118
p001808.jpg,85179.06285,446831.6457
p001809.jpg,85178.20485,446830.7065
p001810.jpg,85177.37238,446829.7147
p001811.jpg,85176.58142,446828.6647
p001812.jpg,85175.79533,446827.6375
p001813.jpg,85175.01982,446826.6373
p001814.jpg,85174.21135,446825.5963
p001815.jpg,85173.34103,446824.5135
p001816.jpg,85172.61703,446823.5051
p001817.jpg,85171.82562,446822.5539
p001818.jpg,85171.00389,446821.5654
p001819.jpg,85170.25832,446820.6772
p001820.jpg,85169.40318,446819.8602
p001821.jpg,85168.6255,446818.966
p001822.jpg,85167.92334,446818.0695
p001823.jpg,85167.26225,446817.1456
p001824.jpg,85167.26674,446816.2929
p001825.jpg,85167.80496,446815.9066
p001826.jpg,85168.5863,446815.5435
p001827.jpg,85169.39258,446814.8281
p001828.jpg,85170.26521,446813.9791
p001829.jpg,85171.1739,446813.1598
p001830.jpg,85172.1124,446812.3284
p001831.jpg,85172.99667,446811.5525
p001832.jpg,85173.87286,446810.8038
p001833.jpg,85174.81847,446810.1796
