ID,x,y
2409,79.434,-66.028
2410,79.807,-65.664
2411,79.528,-65.96
2412,79.867,-65.55
2413,80.19,-65.149
2414,79.526,-66.546
2415,79.755,-65.676
2416,80.058,-65.266
2417,80.259,-65.123
2418,80.467,-64.883
2419,80.588,-64.769
2420,78.548,-66.848
2421,71.18,-65.788
2422,71.936,-66.438
2423,70.692,-65.388
2424,70.426,-65.069
2425,78.124,-58.785
2426,78.132,-58.797
2427,77.946,-58.628
2428,77.604,-58.316
2429,74.082,-60.772
2430,74.823,-60.016
2431,73.992,-60.872
2432,73.876,-60.979
2433,73.143,-61.793
2434,74.525,-60.269
2435,70.693,-64.445
2436,70.414,-64.985
2437,71.54,-63.532
2438,71.021,-65.565
2439,78.358,-59.048
2440,77.809,-58.55
2441,76.142,-58.575
2442,75.956,-58.725
2443,75.818,-58.864
2444,75.483,-59.233
2445,72.169,-62.87
2446,71.182,-63.952
2447,72.567,-62.431
2448,76.975,-57.784
2449,76.834,-57.971
2450,77.327,-58.11
2451,74.977,-59.801
2452,73.566,-61.36
2453,73.079,-61.879
2454,72.249,-62.754
2455,71.154,-63.967
2456,76.264,-58.376
2457,72.799,-62.179
2458,73.251,-61.689
2459,71.952,-63.111
2460,72.431,-62.585
2461,70.506,-64.662
2462,71.763,-63.308
2463,79.377,-66.999
2464,79.816,-66.212
2465,70.728,-64.472
2466,48.119,-44.619
2467,59.17,-55.195
2468,48.292,-39.574
2469,44.128,-36.604
2470,13.254,-7.338
2471,15.496,-9.378
2472,5.525,-11.268
2473,-0.923,-0.298
2474,1.52,-3.137
2475,7.915,1.616
2476,60.619,-69.713
2477,60.685,-69.666
2478,60.576,-69.772
2479,59.833,-70.507
2480,59.818,-70.504
2481,60.214,-70.131
2482,66.291,-63.535
2483,65.985,-63.844
2484,73.214,-73.222
2485,73.504,-74.445
2486,69.611,-77.104
2487,69.02,-77.762
2488,68.646,-78.989
2489,69.22,-77.544
2490,68.878,-79.179
2491,69.413,-77.322
2492,69.03,-77.752
2493,67.648,-78.658
2494,67.291,-78.547
2495,67.921,-78.98
2496,68.398,-78.751
2497,67.611,-78.547
2498,67.143,-79.676
2499,67.296,-78.428
2500,68.195,-78.656
2501,67.817,-78.933
2502,68.12,-78.727
2503,70.075,-76.381
2504,65.965,-77.713
2505,65.751,-77.545
2506,65.743,-77.54
2507,66.314,-78.007
2508,66.097,-77.823
2509,66.09,-77.827
2510,66.854,-78.976
2511,66.673,-78.33
2512,66.479,-78.175
2513,66.803,-78.919
2514,67.126,-79.63
2515,70.041,-76.405
2516,70.424,-75.985
2517,70.745,-75.693
2518,70.774,-75.68
2519,71.033,-75.328
2520,71.411,-75
2521,64.358,-76.271
2522,64.379,-76.491
2523,64.31,-76.254
2524,64.636,-76.93
2525,64.874,-77.545
2526,64.878,-77.557
2527,65.261,-77.127
2528,64.86,-77.547
2529,65.275,-77.108
2530,65.333,-77.151
2531,70.843,-75.472
2532,70.991,-75.445
2533,71.269,-75.052
2534,71.41,-74.991
2535,71.71,-74.639
2536,71.764,-74.42
2537,72.142,-74.193
2538,71.908,-74.279
2539,72.274,-74.027
2540,72.974,-74.791
2541,73.071,-73.318
2542,73.583,-72.767
2543,62.887,-75.355
2544,62.843,-75.384
2545,63.174,-75.165
2546,63.097,-75.126
2547,63.332,-75.744
2548,63.748,-76.124
2549,63.768,-76.556
2550,69.575,-77.141
2551,72.128,-74.099
2552,72.437,-73.793
2553,72.479,-73.726
2554,73.319,-73.044
2555,73.518,-72.838
2556,73.657,-72.666
2557,73.853,-72.471
2558,74.062,-72.24
2559,74.385,-71.945
2560,74.313,-71.955
2561,74.789,-72.314
2562,74.78,-72.295
2563,75.164,-72.622
2564,75.082,-72.564
2565,75.55,-72.223
2566,75.032,-70.989
2567,75.045,-71.04
2568,75.379,-70.707
2569,75.339,-70.747
2570,75.249,-70.734
2571,75.593,-70.42
2572,75.494,-70.404
2573,74.443,-69.246
2574,73.491,-68.365
2575,72.833,-67.768
2576,61.871,-74.043
2577,62.171,-74.251
2578,62.081,-74.171
2579,62.149,-74.677
2580,68.943,-79.238
2581,72.976,-74.786
2582,72.963,-67.877
2583,72.483,-67.442
2584,71.896,-66.902
2585,71.347,-66.398
2586,70.79,-65.882
2587,70.49,-65.61
2588,61.289,-72.857
2589,61.65,-73.151
2590,61.754,-73.365
2591,62.461,-74.959
2592,63.789,-76.565
2593,70.427,-75.984
2594,73.981,-72.311
2595,73.999,-68.825
2596,71.371,-66.416
2597,70.698,-65.794
2598,64.738,-77.049
2599,72.431,-67.393
2600,70.145,-65.291
2601,69.909,-65.076
2602,69.556,-64.756
2603,68.969,-64.215
2604,68.051,-63.369
2605,65.429,-65.147
2606,65.69,-64.721
2607,65.823,-64.57
2608,63.773,-66.981
2609,64.095,-66.626
2610,64.444,-66.254
2611,64.438,-66.249
2612,64.811,-65.85
2613,64.79,-65.867
2614,65.113,-65.517
2615,64.957,-65.664
2616,65.28,-65.331
2617,65.372,-65.209
2618,65.548,-64.874
2619,65.599,-64.807
2620,66.07,-64.32
2621,65.877,-64.529
2622,66.232,-64.141
2623,74.672,-69.419
2624,75.892,-71.852
2625,61.998,-73.491
2626,61.787,-73.268
2627,61.576,-73.005
2628,60.978,-73.144
2629,61.116,-72.688
2630,59.836,-72.532
2631,59.987,-72.19
2632,59.686,-71.992
2633,59.458,-71.765
2634,59.503,-71.507
2635,59.836,-71.15
2636,61.51,-69.475
2637,61.484,-69.495
2638,61.731,-69.214
2639,61.838,-69.103
2640,62.046,-68.861
2641,62.086,-68.834
2642,62.285,-68.605
2643,62.345,-68.543
2644,62.623,-68.237
2645,62.556,-68.314
2646,62.677,-68.175
2647,62.852,-67.984
2648,62.925,-67.909
2649,63.1,-67.719
2650,63.082,-67.788
2651,63.167,-67.626
2652,63.299,-67.506
2653,63.549,-67.213
2654,63.675,-67.135
2655,63.924,-66.804
2656,64.258,-66.436
2657,75.505,-70.176
2658,60.929,-72.526
2659,60.291,-72.945
2660,59.866,-72.461
2661,59.685,-71.994
2662,59.682,-71.306
2663,59.961,-70.997
2664,59.948,-70.698
2665,60.955,-72.569
2666,73.448,-68.307
2667,74.808,-69.552
2668,74.169,-68.985
2669,75.342,-70.05
2670,68.03,-63.356
2671,68.488,-63.813
2672,75.245,-69.959
2673,75.89,-71.9
2674,66.582,-63.742
2675,66.734,-63.574
2676,61.037,-69.823
2677,61.764,-73.855
2678,68.814,-64.135
2679,61.055,-69.815
2680,63.337,-75.301
2681,59.371,-71.708
2682,64.437,-76.318
2683,61.722,-73.828
2684,61.108,-69.749
2685,59.637,-72.727
2686,61.876,-74.795
2687,72.645,-74.882
2688,61.887,-74.818
2689,67.159,-63.105
2690,66.938,-63.359
2691,66.85,-63.452
2692,67.271,-62.977
2693,67.192,-63.052
2694,67.85,-63.25
2695,62.972,-75.799
2696,75.633,-71.453
2697,75.445,-71.278
2698,59.578,-72.799
2699,75.486,-71.316
2700,66.609,-78.593
2701,66.397,-63.957
2702,61.589,-73.685
2703,73.767,-74.168
2704,62.946,-75.802
2705,68.524,-78.82
2706,73.849,-74.102
2707,73.529,-73.688
2708,73.528,-73.683
2709,69.204,-79.076
2710,69.898,-76.685
2711,63.995,-76.82
2712,61.318,-73.448
2713,69.794,-76.927
2714,69.445,-78.9
2715,67.179,-79.592
2716,67.455,-79.287
2717,61.28,-73.413
2718,69.446,-78.162
2719,69.786,-78.508
2720,69.494,-78.178
2721,69.797,-78.501
2722,67.486,-79.242
2723,61.452,-69.591
